timestamp,value
654,13.188
655,13.112
656,12.827
657,12.201
658,11.917
659,11.803
660,11.157
661,10.892
662,11.12
663,12.6
664,13.283
665,13.416
666,13.34
667,13.529
668,13.776
669,14.307
670,13.852
671,13.833
672,13.169
673,12.941
674,13.188
675,14.383
676,14.763
677,15.218
678,15.161
679,14.858
680,14.156
681,13.586
682,13.15
683,14.137
684,14.231
685,14.364
686,13.833
687,14.478
688,15.009
689,15.617
690,16.148
691,15.977
692,15.142
693,14.592
694,14.364
695,14.497
696,14.554
697,14.991
698,15.863
699,17.932
700,19.184
701,19.184
702,18.956
703,18.254
704,17.514
705,16.66
706,16.338
707,16.319
708,17.457
709,17.173
710,17.856
711,18.596
712,18.558
713,18.159
714,17.685
715,16.812
716,16.072
717,15.332
718,14.478
719,14.213
720,13.738
721,13.169
722,12.581
723,13.245
724,13.852
725,14.175
726,14.288
727,13.985
728,13.435
729,12.884
730,12.429
731,12.41
732,13.397
733,13.909
734,13.833
735,14.099
736,14.687
737,14.611
738,14.383
739,13.909
740,13.359
741,12.296
742,12.106
743,11.803
744,12.353
745,12.22
746,12.827
747,14.25
748,15.085
749,14.953
750,14.44
751,13.89
752,13.036
753,12.201
754,11.404
755,11.309
756,10.987
757,10.361
758,10.304
759,11.347
760,11.784
761,11.841
762,11.841
763,11.651
764,11.404
765,10.873
766,10.209
767,10.076
768,10.247
769,10.133
770,10.74
771,11.556
772,12.201
773,12.505
774,12.732
775,12.201
776,12.068
777,11.29
778,11.139
779,11.101
780,10.342
781,10.0
782,11.347
783,12.77
784,13.321
785,13.34
786,13.188
787,12.676
788,12.315
789,12.049
790,11.594
791,11.252
792,12.467
793,13.491
794,13.491
795,14.156
796,15.256
797,15.598
798,16.034
799,15.598
800,14.516
801,13.435
802,12.638
803,12.106
804,12.144
805,12.979
806,11.917
807,15.066
808,15.199
809,15.427
810,15.427
811,15.408
812,14.706
813,14.137
814,13.302
815,12.979
816,13.036
817,12.903
818,13.719
819,14.801
820,15.541
821,15.617
822,15.503
823,15.218
824,14.592
825,13.852
826,13.416
827,13.055
828,12.315
829,12.239
830,12.562
831,13.89
832,14.687
833,15.313
834,15.408
835,15.028
836,14.782
837,14.213
838,13.435
839,13.662
840,14.288
841,13.491
842,13.15
843,13.586
844,13.871
845,14.175
846,14.099
847,13.719
848,13.093
849,12.562
850,12.03
851,12.144
852,11.86
853,12.41
854,12.77
855,14.63
856,15.218
857,15.92
858,15.882
859,15.75
860,15.275
861,14.801
862,14.554
863,14.345
864,15.104
865,14.554
866,14.953
867,15.958
868,17.59
869,18.805
870,18.805
871,18.33
872,17.476
873,16.812
874,16.224
875,15.541
876,14.744
877,14.478
878,14.725
879,16.319
880,17.324
881,17.609
882,17.211
883,16.546
884,15.977
885,15.427
886,14.972
887,14.535
888,14.213
889,13.719
890,15.009
891,16.319
892,17.078
893,17.913
894,18.159
895,17.704
896,17.059
897,17.268
898,16.546
899,16.072
900,15.996
901,15.294
902,15.901
903,16.3
904,16.546
905,17.495
906,17.666
907,16.964
908,16.148
909,15.427
910,14.839
911,14.269
912,14.118
913,14.156
914,14.08
915,16.414
916,18.216
917,19.298
918,18.824
919,18.368
920,17.875
921,16.869
922,16.129
923,15.712
924,15.617
925,15.161
926,16.148
927,17.609
928,18.406
929,18.463
930,18.254
931,17.609
932,16.812
933,15.712
934,15.066
935,14.763
936,14.877
937,15.37
938,15.731
939,15.996
940,16.224
941,16.186
942,16.015
943,15.446
944,14.573
945,14.08
946,13.226
947,12.979
948,14.459
949,15.655
950,15.636
951,17.154
952,17.381
953,17.116
954,16.736
955,16.167
956,15.92
957,15.408
958,15.066
959,15.769
960,15.787
961,15.863
962,17.154
963,18.178
964,18.653
965,18.615
966,18.406
967,17.837
968,17.078
969,16.471
970,16.224
971,16.395
972,17.4
973,18.672
974,19.089
975,19.829
976,20.0
977,19.943
978,19.526
979,18.975
980,18.463
981,17.268
982,16.414
983,16.414
984,16.755
985,16.736
986,17.173
987,17.647
988,18.216
989,18.767
990,18.539
991,18.273
992,17.419
993,16.679
994,15.996
995,15.465
996,15.408
997,15.123
998,16.072
999,17.685
1000,18.235
1001,18.064
1002,17.818
1003,17.438
1004,16.812
1005,17.116
1006,17.211
1007,17.097
1008,17.495
1009,17.097
1010,18.121
1011,18.748
1012,18.767
1013,18.539
1014,18.102
1015,17.818
1016,17.002
1017,16.357
1018,15.56
1019,15.313
1020,14.782
1021,13.719
1022,14.839
1023,15.825
1024,17.324
1025,17.723
1026,17.685
1027,17.514
1028,16.907
1029,15.863
1030,14.934
1031,14.706
1032,14.383
1033,14.345
1034,14.763
1035,15.958
1036,16.698
1037,16.793
1038,17.23
1039,16.509
1040,15.787
1041,14.991
1042,14.08
1043,14.326
1044,14.497
1045,13.51
1046,13.662
1047,14.042
1048,14.269
1049,14.478
1050,14.972
1051,14.972
1052,14.573
1053,13.776
1054,13.017
1055,12.6
1056,12.296
1057,13.131
1058,13.966
1059,15.028
1060,15.844
1061,15.769
1062,15.237
1063,14.801
1064,14.137
1065,13.89
1066,13.416
1067,13.871
1068,14.478
1069,14.725
1070,14.763
1071,15.806
1072,16.565
1073,17.097
1074,17.306
1075,17.211
1076,16.717
1077,15.787
1078,14.801
1079,14.231
1080,13.966
1081,14.004
1082,15.313
1083,16.357
1084,17.742
1085,17.609
1086,17.249
1087,17.078
1088,16.509
1089,15.465
1090,14.706
1091,14.213
1092,13.662
1093,13.928
1094,14.516
1095,15.18
1096,15.351
1097,15.579
1098,15.446
1099,15.199
1100,14.725
1101,14.383
1102,14.231
1103,13.776
1104,13.15
1105,12.713
1106,13.283
1107,14.478
1108,14.858
1109,14.782
1110,14.307
1111,14.023
1112,13.529
1113,12.922
1114,12.41
1115,11.936
1116,11.784
1117,11.992
1118,12.619
1119,13.662
1120,14.231
1121,14.099
1122,13.833
1123,13.416
1124,12.922
1125,11.974
1126,11.461
1127,11.423
1128,11.86
1129,12.163
1130,13.226
1131,13.966
1132,14.535
1133,14.516
1134,14.231
1135,13.966
1136,13.738
1137,13.226
1138,12.998
1139,13.131
1140,13.7
1141,13.814
1142,14.383
1143,15.047
1144,15.693
1145,15.844
1146,15.712
1147,15.313
1148,14.763
1149,13.548
1150,13.586
1151,14.516
1152,14.383
1153,14.497
1154,14.744
1155,15.806
1156,16.527
1157,16.546
1158,16.717
1159,16.433
1160,15.769
1161,15.275
1162,15.123
1163,15.541
1164,15.825
1165,16.376
1166,16.357
1167,16.907
1168,17.021
1169,17.419
1170,17.533
1171,17.268
1172,16.603
1173,15.825
1174,15.446
1175,15.636
1176,15.693
1177,16.755
1178,16.509
1179,17.723
1180,18.691
1181,19.127
1182,19.564
1183,19.203
1184,18.216
1185,17.211
1186,16.66
1187,16.831
1188,15.769
1189,15.731
1190,15.996
1191,17.021
1192,17.552
1193,17.837
1194,17.856
1195,17.571
1196,17.078
1197,16.66
1198,16.433
1199,16.584
1200,14.763
1201,14.649
1202,15.085
1203,16.376
1204,16.926
1205,16.774
1206,16.49
1207,15.769
1208,15.18
1209,14.383
1210,14.478
1211,14.364
1212,13.928
1213,13.283
1214,13.7
1215,15.465
1216,16.243
1217,16.49
1218,16.243
1219,15.787
1220,15.446
1221,14.649
1222,13.776
1223,13.188
1224,13.283
1225,12.657
1226,12.979
1227,13.909
1228,14.535
1229,14.877
1230,14.858
1231,14.288
1232,13.947
1233,13.416
1234,12.903
1235,13.454
1236,13.491
1237,13.567
1238,13.397
1239,14.44
1240,15.161
1241,15.427
1242,15.693
1243,15.142
1244,14.763
1245,14.288
1246,13.074
1247,12.543
1248,12.239
1249,12.011
1250,12.827
1251,13.567
1252,13.548
1253,13.302
1254,13.188
1255,13.112
1256,12.827
1257,12.201
1258,11.917
1259,11.803
1260,11.157
1261,10.892
1262,11.12
1263,12.6
1264,13.283
1265,13.416
1266,13.34
1267,13.529
1268,13.776
1269,14.307
1270,13.852
1271,13.833
1272,13.169
1273,12.941
1274,13.188
1275,14.383
1276,14.763
1277,15.218
1278,15.161
1279,14.858
1280,14.156
1281,13.586
1282,13.15
1283,14.137
1284,14.231
1285,14.364
1286,13.833
1287,14.478
1288,15.009
1289,15.617
1290,16.148
1291,15.977
1292,15.142
1293,14.592
1294,14.364
1295,14.497
1296,14.554
1297,14.991
1298,15.863
1299,17.932
1300,19.184
1301,19.184
1302,18.956
1303,18.254
1304,17.514
1305,16.66
1306,16.338
1307,16.319
1308,17.457
1309,17.173
1310,17.856
1311,18.596
1312,18.558
1313,18.159
1314,17.685
1315,16.812
1316,16.072
1317,15.332
1318,14.478
1319,14.213
1320,13.738
1321,13.169
1322,12.581
1323,13.245
1324,13.852
1325,14.175
1326,14.288
1327,13.985
1328,13.435
1329,12.884
1330,12.429
1331,12.41
1332,13.397
1333,13.909
1334,13.833
1335,14.099
1336,14.687
1337,14.611
1338,14.383
1339,13.909
1340,13.359
1341,12.296
1342,12.106
1343,11.803
1344,12.353
1345,12.22
1346,12.827
1347,14.25
1348,15.085
1349,14.953
1350,14.44
1351,13.89
1352,13.036
1353,12.201
1354,11.404
1355,11.309
1356,10.987
1357,10.361
1358,10.304
1359,11.347
1360,11.784
1361,11.841
1362,11.841
1363,11.651
1364,11.404
1365,10.873
1366,10.209
1367,10.076
1368,10.247
1369,10.133
1370,10.74
1371,11.556
1372,12.201
1373,12.505
1374,12.732
1375,12.201
1376,12.068
1377,11.29
1378,11.139
1379,11.101
1380,10.342
1381,10.0
1382,11.347
1383,12.77
1384,13.321
1385,13.34
1386,13.188
1387,12.676
1388,12.315
1389,12.049
1390,11.594
1391,11.252
1392,12.467
1393,13.491
1394,13.491
1395,14.156
1396,15.256
1397,15.598
1398,16.034
1399,15.598
1400,14.516
1401,13.435
1402,12.638
1403,12.106
1404,12.144
1405,12.979
1406,11.917
1407,15.066
1408,15.199
1409,15.427
1410,15.427
1411,15.408
1412,14.706
1413,14.137
1414,13.302
1415,12.979
1416,13.036
1417,12.903
1418,13.719
1419,14.801
1420,15.541
1421,15.617
1422,15.503
1423,15.218
1424,14.592
1425,13.852
1426,13.416
1427,13.055
1428,12.315
1429,12.239
1430,12.562
1431,13.89
1432,14.687
1433,15.313
1434,15.408
1435,15.028
1436,14.782
1437,14.213
1438,13.435
1439,13.662
1440,14.288
1441,13.491
1442,13.15
1443,13.586
1444,13.871
1445,14.175
1446,14.099
1447,13.719
1448,13.093
1449,12.562
1450,12.03
1451,12.144
1452,11.86
1453,12.41
1454,12.77
1455,14.63
1456,15.218
1457,15.92
1458,15.882
1459,15.75
1460,15.275
1461,14.801
1462,14.554
1463,14.345
1464,15.104
1465,14.554
1466,14.953
1467,15.958
1468,17.59
1469,18.805
1470,18.805
1471,18.33
1472,17.476
1473,16.812
1474,16.224
1475,15.541
1476,14.744
1477,14.478
1478,14.725
1479,16.319
1480,17.324
1481,17.609
1482,17.211
1483,16.546
1484,15.977
1485,15.427
1486,14.972
1487,14.535
1488,14.213
1489,13.719
1490,15.009
1491,16.319
1492,17.078
1493,17.913
1494,18.159
1495,17.704
1496,17.059
1497,17.268
1498,16.546
1499,16.072
1500,15.996
1501,15.294
1502,15.901
1503,16.3
1504,16.546
1505,17.495
1506,17.666
1507,16.964
1508,16.148
1509,15.427
1510,14.839
1511,14.269
1512,14.118
1513,14.156
1514,14.08
1515,16.414
1516,18.216
1517,19.298
1518,18.824
1519,18.368
1520,17.875
1521,16.869
1522,16.129
1523,15.712
1524,15.617
1525,15.161
1526,16.148
1527,17.609
1528,18.406
1529,18.463
1530,18.254
1531,17.609
1532,16.812
1533,15.712
1534,15.066
1535,14.763
1536,14.877
1537,15.37
1538,15.731
1539,15.996
1540,16.224
1541,16.186
1542,16.015
1543,15.446
1544,14.573
1545,14.08
1546,13.226
1547,12.979
1548,14.459
1549,15.655
1550,15.636
1551,17.154
1552,17.381
1553,17.116
1554,16.736
1555,16.167
1556,15.92
1557,15.408
1558,15.066
1559,15.769
1560,15.787
1561,15.863
1562,17.154
1563,18.178
1564,18.653
1565,18.615
1566,18.406
1567,17.837
1568,17.078
1569,16.471
1570,16.224
1571,16.395
1572,17.4
1573,18.672
1574,19.089
1575,19.829
1576,20.0
1577,19.943
1578,19.526
1579,18.975
1580,18.463
1581,17.268
1582,16.414
1583,16.414
1584,16.755
1585,16.736
1586,17.173
1587,17.647
1588,18.216
1589,18.767
1590,18.539
1591,18.273
1592,17.419
1593,16.679
1594,15.996
1595,15.465
1596,15.408
1597,15.123
1598,16.072
1599,17.685
1600,18.235
1601,18.064
1602,17.818
1603,17.438
1604,16.812
1605,17.116
1606,17.211
1607,17.097
1608,17.495
1609,17.097
1610,18.121
1611,18.748
1612,18.767
1613,18.539
1614,18.102
1615,17.818
1616,17.002
1617,16.357
1618,15.56
1619,15.313
1620,14.782
1621,13.719
1622,14.839
1623,15.825
1624,17.324
1625,17.723
1626,17.685
1627,17.514
1628,16.907
1629,15.863
1630,14.934
1631,14.706
1632,14.383
1633,14.345
1634,14.763
1635,15.958
1636,16.698
1637,16.793
1638,17.23
1639,16.509
1640,15.787
1641,14.991
1642,14.08
1643,14.326
1644,14.497
1645,13.51
1646,13.662
1647,14.042
1648,14.269
1649,14.478
1650,14.972
1651,14.972
1652,14.573
1653,13.776
1654,13.017
1655,12.6
1656,12.296
1657,13.131
1658,13.966
1659,15.028
1660,15.844
1661,15.769
1662,15.237
1663,14.801
1664,14.137
1665,13.89
1666,13.416
1667,13.871
1668,14.478
1669,14.725
1670,14.763
1671,15.806
1672,16.565
1673,17.097
1674,17.306
1675,17.211
1676,16.717
1677,15.787
1678,14.801
1679,14.231
1680,13.966
1681,14.004
1682,15.313
1683,16.357
1684,17.742
1685,17.609
1686,17.249
1687,17.078
1688,16.509
1689,15.465
1690,14.706
1691,14.213
1692,13.662
1693,13.928
1694,14.516
1695,15.18
1696,15.351
1697,15.579
1698,15.446
1699,15.199
1700,14.725
1701,14.383
1702,14.231
1703,13.776
1704,13.15
1705,12.713
1706,13.283
1707,14.478
1708,14.858
1709,14.782
1710,14.307
1711,14.023
1712,13.529
1713,12.922
1714,12.41
1715,11.936
1716,11.784
1717,11.992
1718,12.619
1719,13.662
1720,14.231
1721,14.099
1722,13.833
1723,13.416
1724,12.922
1725,11.974
1726,11.461
1727,11.423
1728,11.86
1729,12.163
1730,13.226
1731,13.966
1732,14.535
1733,14.516
1734,14.231
1735,13.966
1736,13.738
1737,13.226
1738,12.998
1739,13.131
1740,13.7
1741,13.814
1742,14.383
1743,15.047
1744,15.693
1745,15.844
1746,15.712
1747,15.313
1748,14.763
1749,13.548
1750,13.586
1751,14.516
1752,14.383
1753,14.497
1754,14.744
1755,15.806
1756,16.527
1757,16.546
1758,16.717
1759,16.433
1760,15.769
1761,15.275
1762,15.123
1763,15.541
1764,15.825
1765,16.376
1766,16.357
1767,16.907
1768,17.021
1769,17.419
1770,17.533
1771,17.268
1772,16.603
1773,15.825
1774,15.446
1775,15.636
1776,15.693
1777,16.755
1778,16.509
1779,17.723
1780,18.691
1781,19.127
1782,19.564
1783,19.203
1784,18.216
1785,17.211
1786,16.66
1787,16.831
1788,15.769
1789,15.731
1790,15.996
1791,17.021
1792,17.552
1793,17.837
1794,17.856
1795,17.571
1796,17.078
1797,16.66
1798,16.433
1799,16.584
1800,14.281143906924417
1801,13.453416296787067
1802,12.744264903806968
1803,12.306210887300946
1804,13.095517343552986
1805,13.494141488546632
1806,13.241228879445222
1807,12.090850668203421
1808,11.482664648693838
1809,12.00497713675476
1810,11.612143636633556
1811,11.253538614421888
1812,11.312573530290107
1813,10.69395746049414
1814,11.15103203688981
1815,11.353691348401767
1816,10.193321684274931
1817,9.783044675019147
1818,9.332854567489857
1819,10.980208745375494
1820,9.025416349877563
1821,9.871946455612523
1822,9.172444331645325
1823,10.1605789709209
1824,8.791329727148252
1825,8.451117451397636
1826,9.248560471903987
1827,8.89406452073641
1828,8.296833449870814
1829,8.68050229126873
1830,6.615
1831,6.945
1832,6.57
1833,6.779999999999999
1834,6.63
1835,6.959999999999999
1836,6.66
1837,7.7250000000000005
1838,7.845000000000001
1839,6.63
1840,7.0649999999999995
1841,5.64
1842,4.199999999999999
1843,5.64
1844,5.865
1845,5.5200000000000005
1846,5.745
1847,5.5649999999999995
1848,5.415
1849,5.865
1850,5.865
1851,5.97
1852,5.3100000000000005
1853,4.9799999999999995
1854,4.65
1855,6.63
1856,6.074999999999999
1857,6.074999999999999
1858,7.62
1859,7.965
1860,6.959999999999999
1861,5.1899999999999995
1862,5.745
1863,5.97
1864,4.9799999999999995
1865,4.199999999999999
1866,5.3100000000000005
1867,5.97
1868,5.1899999999999995
1869,5.745
1870,4.86
1871,6.4350000000000005
1872,6.42
1873,6.9750000000000005
1874,6.855
1875,6.63
1876,6.404999999999999
1877,6.855
1878,6.074999999999999
1879,5.64
1880,5.205
1881,5.97
1882,6.855
1883,7.290000000000001
1884,6.63
1885,5.64
1886,3.42
1887,3.42
1888,4.86
1889,6.195
1890,6.959999999999999
1891,6.074999999999999
1892,5.3100000000000005
1893,4.53
1894,5.415
1895,5.865
1896,5.97
1897,7.74
1898,7.74
1899,6.195
1900,6.195
1901,5.5200000000000005
1902,5.64
1903,6.63
1904,7.515
1905,7.74
1906,7.290000000000001
1907,6.63
1908,7.9350000000000005
1909,7.77
1910,5.745
1911,6.404999999999999
1912,6.5249999999999995
1913,6.63
1914,5.745
1915,5.64
1916,6.300000000000001
1917,5.085
1918,4.755
1919,5.745
1920,5.415
1921,4.3950000000000005
1922,3.9000000000000004
1923,4.785
1924,5.9399999999999995
1925,6.36
1926,6.345000000000001
1927,6.029999999999999
1928,6.029999999999999
1929,6.945
1930,6.75
1931,6.959999999999999
1932,5.97
1933,5.97
1934,6.074999999999999
1935,6.404999999999999
1936,7.62
1937,6.75
1938,6.63
1939,6.074999999999999
1940,4.9799999999999995
1941,5.64
1942,6.959999999999999
1943,6.959999999999999
1944,7.290000000000001
1945,7.290000000000001
1946,6.300000000000001
1947,8.175
1948,9.615
1949,9.735
1950,8.625
1951,7.74
1952,8.295
1953,8.504999999999999
1954,7.965
1955,8.175
1956,8.850000000000001
1957,9.18
1958,8.955
1959,9.18
1960,8.625
1961,6.855
1962,8.850000000000001
1963,9.18
1964,9.06
1965,9.84
1966,9.285
1967,7.965
1968,7.62
1969,8.07
1970,8.850000000000001
1971,7.08
1972,7.1850000000000005
1973,7.83
1974,9.600000000000001
1975,9.795
1976,9.899999999999999
1977,10.185
1978,9.600000000000001
1979,8.73
1980,8.205
1981,10.245000000000001
1982,10.725000000000001
1983,10.274999999999999
1984,10.274999999999999
1985,9.615
1986,8.955
1987,8.625
1988,9.735
1989,11.61
1990,10.83
1991,11.94
1992,11.385
1993,10.274999999999999
1994,10.725000000000001
1995,10.17
1996,10.725000000000001
1997,11.49
1998,11.16
1999,8.73
2000,7.965
2001,9.615
2002,10.83
2003,9.84
2004,10.17
2005,10.5
2006,11.61
2007,11.94
2008,8.625
2009,7.845000000000001
2010,11.94
2011,13.049999999999999
2012,11.385
2013,10.83
2014,12.705000000000002
2015,11.61
2016,11.055
2017,10.83
2018,10.395
2019,10.83
2020,10.17
2021,11.385
2022,11.385
2023,10.5
2024,11.715
2025,10.95
2026,11.94
2027,11.16
2028,11.61
2029,11.385
2030,9.285
2031,9.615
2032,12.600000000000001
2033,12.825000000000001
2034,10.274999999999999
2035,10.17
2036,10.274999999999999
2037,10.395
2038,10.274999999999999
2039,10.83
2040,10.725000000000001
2041,10.605
2042,11.385
2043,11.61
2044,12.27
2045,13.049999999999999
2046,13.59
2047,12.375
2048,11.385
2049,10.725000000000001
2050,9.615
2051,7.62
2052,8.625
2053,11.16
2054,12.825000000000001
2055,10.725000000000001
2056,9.945
2057,10.17
2058,10.395
2059,9.84
2060,10.725000000000001
2061,9.39
2062,11.49
2063,12.375
2064,11.715
2065,10.95
2066,11.49
2067,11.16
2068,11.76
2069,10.334999999999999
2070,9.06
2071,9.69
2072,10.334999999999999
2073,10.74
2074,10.425
